Norway_010137,1 1458.0010045 1158.9992022000001 1482.0009955 1200.9991098 2 2809.0014925 1783.0002092000002 3134.0015074999997 1865.0001748000002 2 1755.001395 1591.0001352000002 1922.001305 1635.0000968000002 1 876.99937 1255.9992662 1006.9992299999999 1339.9992858
Norway_009065,2 438.99789350000003 1527.0000707000002 1277.9990085 1602.9999713 2 1423.99897305 1278.00021375 1686.99916495 1311.00012225 2 0.0003642999999726726 1859.99952775 400.99994630000003 1939.99958425 1 461.99924905000006 1414.9996854499998 700.9993569500001 1526.99976455 1 163.00020620000004 1564.99930665 527.9996622000001 1729.9992573499999
Norway_009561,1 1606.0012775 1292.9991409999998 1704.0012225 1425.999155 1 1591.001785 1262.0002458 1656.0017149999999 1385.0001942 1 1467.00155775 1271.0009997999998 1484.0015422500003 1322.0010482 1 1491.0007457499999 1118.0007524 1517.00075425 1168.0006716 1 1542.99915675 1183.999775 1578.99914325 1278.9997850000002
Norway_009280,4 1043.0017500000001 1265.999955 1105.00161 1305.999915
Norway_008363,2 1119.999504 1421.999788825 1332.999616 1439.9997911750002
Norway_008490,1 896.9989500500001 1168.99897595 1099.99893195 1256.9989360499999 1 1442.0005478950002 1214.9993401 1475.000554105 1263.9992599 1 1464.99838795 1190.0009679999998 1754.9983100499999 1779.000912 1 1006.00006015 1354.9996941 1162.00024185 1540.9996978999998
Norway_008271,3 1320.0011591500001 1595.00098615 1468.00131285 1783.00096585 1 1428.9997191500001 1775.9996215 1540.99974685 2036.0005704999999 1 1392.9986823999998 1219.0002103499999 1457.9985456 1281.00027965 1 1413.0016668 1260.0001245 1591.0015612 1596.9998395 2 1033.001794 1593.99926335 1470.0015019999998 1745.99926865
Norway_008317,1 1570.99839465 1469.00005525 1676.99840135 1660.99998675
Norway_009794,1 1228.99901915 1223.99902755 1356.9991028499999 1294.99909045
Norway_009760,4 597.0008999999999 1200.9992060000002 658.00086 1222.999184
Norway_009429,1 539.0000650000001 1263.0003945 963.999731 1547.9995115
Norway_010155,2 0.0 1558.9998655 99.00019999999999 1599.9998245000002 1 358.99985399999997 1652.99926275 439.999834 1771.99934725 1 3374.9986280000003 1246.00089075 3499.998652 1361.00097925
Norway_008729,1 12.999863349999998 1483.9998745 375.00003745000004 1731.9997435000002 1 1472.00169115 1352.0002405 1584.0017188499999 1829.0003095000002 1 1452.99980315 1157.000039 1580.9998868499997 1374.999249
Norway_008236,1 576.99855865 1434.9993424 710.99866335 1543.9993556 1 728.9985442 1254.9991642500001 1027.9984978 1446.9990957500002 1 1246.9981714 1189.9999475000002 1395.9983286000001 1256.9998545 1 492.9980825 1256.998834 874.9994194999999 1493.999754 1 1484.0008223999998 1193.0000134 1549.0006856 1348.0000846
Norway_010191,1 145.000044 1351.00098925 395.000092 1483.00106075
Norway_008625,1 1612.9982909999999 1262.0005524 1637.998309 1299.0006316000001 1 2130.9984799999997 1658.999314 2219.99862 1793.9993819999997 1 1641.0009449999998 1293.9997812 1736.000955 1396.9998027999998 1 1118.0013875000002 1204.0002128 1246.0014125 1270.0001551999999 3 1570.0009625 1139.000093 1660.0008375 1251.000051
Norway_009842,1 -0.0007285999999737669 1440.999066 498.00101440000003 1712.9990540000001 1 1702.0004924999998 1437.00084905 1744.0006395 1530.0008509499999 1 1487.999798145 1117.0003169 1517.999793855 1157.0002431 1 67.99987370000008 1393.9999384999999 649.0000857 1645.0000775 1 1683.99879015 1426.999847 1755.99867785 1642.998877
Norway_009401,1 1470.9994574999998 1154.9992986 1511.9995425 1199.9993894000002 1 1566.99829 1550.0002545999998 1610.99831 1671.0003534 1 889.0014825 1426.0005858 964.0013175 1494.0005821999998 1 1625.99964575 1508.0007558 1651.99965425 1559.0008042000002 1 1549.001235 1592.9992694000002 1613.0010650000002 1699.9991946
Norway_009754,1 1267.0001559999998 1139.0006925 1599.000084 1716.9997074999999 1 1369.9997540000002 1319.0005125 1743.9999260000002 1961.0002775
Norway_008828,1 1349.99832 1178.9990245000001 1408.99848 1267.9989355
Norway_009752,1 1726.0005765 1294.9991925 2200.0022355 1721.9988435 1 2161.0017347 1751.9995025 2438.0016112999997 2035.9985295
Norway_009653,1 13.000774100000001 1339.0000909999999 678.9994621000001 1663.000677 1 522.9981875 1192.0011479999998 1037.9981684999998 1415.0008079999998
Norway_009905,1 458.9994207 1395.999098 795.9995073 1625.999388 1 1430.9988154 1135.0001 1547.9988606 1226.0001260000001 1 1263.0004132 1138.99974565 1534.0002688 1303.9996963500002 2 4.000014000000007 1883.0008834 143.0001362 1946.0008386 1 15.998963099999969 1532.0011329999998 530.0007621 1884.000157
Norway_009917,1 1238.9985225 1114.999956 1359.9985775 1212.00002 1 1513.001285 1289.9997754 1578.001215 1358.9996965999999 1 775.000485 1468.999294 986.000415 1682.999962 2 1383.0016075 1502.0004916 1568.0014925000003 1583.0005324 1 1004.0013025 1239.999754 1212.0012975 1446.0002060000002
Norway_008644,1 1382.9998679999999 1331.99897325 1507.9998919999998 1481.99902675 1 1156.99944 1101.00012 1501.99928 1482.00096
Norway_009187,1 1423.9987909 1581.99951 1558.9988990999998 2030.9991
Norway_009984,1 -0.0003643000000579377 1433.9994565 665.0001417000001 1899.9985355000001
Norway_009253,1 1310.001714 1310.9999100000002 1503.0018060000002 1522.0009200000002 1 1837.998606 1551.00058575 2006.998674 1696.0006442499998 1 1426.999912 1707.00042975 1502.000088 1830.00051025 1 1354.99984 1329.99867 1657.99984 1730.9994900000002 1 474.999364 1210.000418 588.999276 1276.000352
Norway_008512,3 1475.00097305 1607.999809 1738.0011649500002 1842.0004589999999 1 743.9989610000001 1181.000158 1373.997523 1600.0011299999999 2 0.0 1662.9992483 989.00164 1767.9993097000001 3 1458.99836695 1638.0004680000002 1732.99823305 2041.0
Norway_009165,1 1613.0017950000001 1883.999768 1707.0017050000001 2035.9997839999999 1 549.000515 1410.9999763999997 703.000585 1503.0000076 1 7.0001524999999845 1515.000536 266.00013750000005 1667.000552 1 1067.0013975 1201.000234 1296.0013025 1462.000638 3 260.99872500000004 1393.000308 514.998575 1524.000268
Norway_010144,1 1486.0008294 1328.999191 1627.0009586 1561.999751 3 1450.0017963 1224.0009665000002 1618.0016557 1558.0004115000002 1 1033.9992474 1227.9996937 1170.9993626 1304.9996843 3 1437.00156865 1170.0010049 1575.0016873499999 1347.0010151 3 14.999323900000007 1530.9995122500002 383.00061189999997 1722.9994437500002
Norway_008433,1 347.9993965 1295.000213 798.9991535 1558.999481 1 1879.0014762999997 1860.9996177499997 2051.0013496999995 2029.99952025 1 6.999295900000021 1453.0001459999999 453.00085690000003 1735.001034 1 1236.9999579 1223.99902755 1343.9999681 1294.99909045 3 560.0015957 1189.0000616 825.0014303 1352.0000364
Norway_008474,1 985.9991375 1068.0001178 1039.9990625 1115.0000582 1 1146.999506 1180.0005867999998 1178.9994940000001 1229.0005812
Norway_009104,1 1584.9988489999998 1275.9998062000002 1603.998851 1304.9998738000002 2 1240.001725 1327.0004678 1705.000775 1357.0004602 1 1083.00172 1385.9994035999998 1140.0015799999999 1466.9994444 1 1270.001805 1220.000747 1322.001895 1260.0008050000001 1 497.00042499999995 1515.99903 983.001575 2009.9990819999998
Norway_009925,1 853.999036 1119.9994905 903.998884 1180.9994295 4 1001.9980326 1305.999508 1036.9980474 1341.9994720000002 2 251.99984800000001 1460.9999635 490.999784 1497.9999265000001 1 1193.0004860000001 1292.99941925 1261.000554 1414.99950075 1 1494.9983639999998 1759.9995627500002 1587.9983559999998 1888.99963725
Norway_008805,1 906.99971365 1288.9998771 1028.99977635 1383.9998549000002
Norway_009507,1 970.0007680000001 1627.0008149999999 1097.000592 1897.0005449999999
Norway_009530,1 1575.0014625 1905.0008460000001 1668.0016375 2040.000914 1 1449.0007249999999 1732.0007739999999 1630.000575 2011.0006419999997 1 1460.99937 1168.99937 1518.99933 1383.0000380000001
Norway_009265,1 1180.9985146000001 1324.99938725 1211.9985254 1442.9994727499998
Norway_008647,2 443.997911 1498.000114 1332.999201 1544.000172 1 804.9984459 1381.9990626000001 959.9986240999999 1498.9989794
Norway_009812,1 495.0019146499999 1721.9998640000001 557.0017673499999 1766.9998320000002 1 840.9985719 1628.0007926 907.9984421 1791.0007674 1 514.9981594999999 1977.9990243 552.9982924999999 2036.9990277 1 722.99834105 1323.99945535 973.99849095 1520.99942865 1 783.9983724 1425.9999611 900.9984175999999 1522.0000289000002
Norway_008486,1 1368.00056 1128.9986675 1793.0004799999997 1644.9993725
Norway_009831,1 1481.00000125 1209.9996594 1511.99999875 1265.9997405999998
Norway_009319,1 1571.0011269 1260.0001244999999 1654.0010531 1515.0006235
Norway_008869,1 1046.0011109 1302.0006388999998 1149.0011071000001 1388.0006231 2 1028.0017765 1299.9998466 1495.0015895 1418.9999434
Norway_008603,1 1029.0010650000002 1122.000145 1111.001235 1179.0001510000002 1 1476.0015999999998 1407.99918 1549.0015999999998 1619.9987720000001
Norway_008966,1 139.00003800000002 1419.9994957499998 321.000018 1524.99959425
Norway_008344,1 1017.0010094000002 1193.0005236499999 1078.0008586000001 1222.0004803499999 1 1315.998285395 1129.99913975 1342.998270605 1162.99904825 1 1340.001101645 1167.9992941500002 1368.0010903549999 1220.99936985 1 1518.9991234 1674.9997159999998 1651.9992246000002 2035.99955
Norway_009388,1 722.9999803999999 1308.0006686499999 876.0001516 1429.00074135
Norway_009442,1 1208.001550395 1727.9991794 1243.001563605 1791.9992246 1 1824.0001909000002 1744.00031325 1971.0003411000002 1937.00033475 1 1133.0014153999998 1724.9991135000002 1242.0014325999998 2030.0000305
Norway_009666,1 1395.00153 1725.99959 1481.00137 2012.9996740000001 2 395.99872 1970.0003526 746.9987799999999 2011.0003354 1 417.00082 1887.0006666000002 550.00098 1987.0007094 2 1072.999625 1365.9996811999997 1558.0006749999998 1413.9997508 1 1495.00058 1138.0001682000002 1582.00052 1281.0002478000001
Norway_009126,1 1646.9984785 1968.0005735000002 1688.9986255000001 2037.0006605 1 1567.9992949 1533.9994761000003 1674.9993051 1719.9994799 1 1571.0011269 1701.0010355 1698.0012070999999 1988.0003324999998
Norway_008222,1 1183.9997724 1527.9993443 1256.9996636 1587.9994377 1 524.9992874 1462.9999234499999 597.9991786 1528.99994455 1 864.0015668 1250.99900835 1022.0013912000001 1356.9989556499997 1 1577.0011479 1292.00086145 1664.0010880999998 1358.0008825500001 1 1183.99886165 1255.9991522 1281.9988403500001 1354.9990818
Norway_009194,1 2018.9996899999999 1995.0003122 2063.99981 2041.0003278000002 2 3.0003000000000952 1774.9989712 1023.0001 1860.9990448 1 323.0014575 1921.0003582000002 435.00134249999996 2039.0002738 1 1238.00150675 1180.0008934000002 1274.00149325 1211.0008106 1 1786.0011917499999 1869.0007937999999 1815.00120825 1916.0007342
Norway_009741,1 843.99840025 1255.00079705 880.99852975 1302.00074095 1 1249.9989651449998 1058.0009258 1275.998946855 1094.0009002000002 1 1106.99859215 1084.9990697 1198.9985498499998 1161.9990602999999 1 13.000045500000056 1416.000898 526.0000195 1688.000886 1 508.00050294999994 1297.0009032500002 782.0003690499999 1445.0009567500001
Norway_009652,2 670.002345 1581.0000323 1817.0008950000001 1685.0000037 2 966.0015595 1244.0005214 1598.0001284999998 1308.0005666
Norway_009546,1 1795.0014919999999 1747.9988624999999 2015.0013079999999 2026.9993975
Norway_009424,1 1189.9987005 1262.999374 1235.9988615 1307.999342 1 1169.99954125 1800.9998305 1214.99969875 1867.9997374999998 2 965.9984629500001 1359.99963385 1263.9984130500002 1398.99967415 1 1360.000260895 1170.0003926 1393.000267105 1197.0003734000002 1 1402.00130043 1252.0002209000002 1426.0013115699999 1293.0002371000003
Norway_009902,1 850.000648 1118.9990845 935.000632 1197.9990055
Norway_009632,1 233.00008689999999 1472.99919065 441.00008629999996 1547.99920535
Norway_008747,1 0.0 1744.0009255500001 185.9999224 1904.00083445 1 246.99958944999997 1548.9989892 566.9996165499999 1739.9990348 1 1387.00030075 1236.9996873 1434.0004652500002 1294.9996007 1 1368.9985983999998 1256.0004788499998 1453.9985316 1431.00051315 1 652.0015534 1694.999475 753.0015426000001 1784.9994110000002
Norway_009245,4 3160.9992237499996 1814.99894745 3207.99938825 1835.9990005500001
Norway_008861,1 1011.9993525500001 1411.9995175 1188.9992434500002 1650.9985765000001
Norway_009125,1 1122.998194 1751.9986549999999 1193.998366 2022.999605
Norway_009044,1 1359.999542 1343.9996735 1416.9994980000001 1440.9995764999999
Norway_009135,2 1076.00175 1744.0006892 1579.00095 1826.0006548 1 1466.99924 1220.9991388 1510.99926 1290.9991892 1 1426.9988899999998 1160.9996649999998 1469.99881 1217.999671 2 1099.998675 1306.999519 1209.9987250000001 1401.9995290000002 1 1106.9991925 1304.0005621999999 1211.9991074999998 1409.0006377999998
Norway_008488,1 1518.00185215 1570.99903025 1582.00171185 1627.9990577500002 2 278.000973 1934.9990322 1060.000067 2034.9990518000002 1 625.998548 1193.0000134 1014.998088 1391.9999626000001 1 1192.999676395 1964.00051965 1227.999689605 2038.00044435 1 1726.0005765 1681.9991214 1776.0007515000002 1789.9990446
Norway_008231,1 1041.99945755 1297.9996666 1218.99934845 1416.9997634 1 228.9986157 1495.0005583500001 561.9986883 1692.00053165 1 1737.0017079 1239.9999572999998 1860.0017741000001 1436.0000447 1 1677.0005871499998 1067.0003071 1737.00043285 1116.0002269000001 1 1621.99857315 1233.0007560000001 1721.9985588499999 1450.999966
Norway_009378,2 2.000007000000096 1731.99943735 1035.999983 1837.99938465 1 907.0015351500001 1405.00041825 971.00139485 1462.0004457500002
Norway_008518,1 1388.0004864 1167.99909005 1453.0003496000002 1306.99914995 1 278.00006225 1571.0009691999999 380.00005495 1626.0010207999999 1 1140.00052915 1265.99974605 1192.0003468500001 1313.99977995 1 1459.9989169 1292.00065735 1554.9988850999998 1489.00063065 1 1309.9994848 1402.0006584999999 1467.9993091999997 2012.0004514999998
Norway_009707,2 1128.9999324999999 1541.9998342000001 1422.9997675 1583.9997418
Norway_009531,4 1111.9991449999998 1632.0000158 1206.999155 1662.0000082 1 1489.9988025 1325.0009248 1550.9986975 1357.0009711999999 1 1210.99919 1181.0009204 1254.99921 1218.0009996000001
Norway_009180,1 0.0007285999999453452 1628.999658 611.9992276 1906.000096 2 934.0014474999998 1822.0009040999998 1886.0011365 1962.0008499 2 0.0007285999999453452 1645.999147 681.9994726 1924.999765
Norway_009681,4 1508.000498 1748.999472 1552.000542 1772.999448 4 1463.998838 1613.999607 1509.998682 1637.999583
Norway_009189,1 96.00033600000003 1756.998932 472.99983399999996 2032.99928 1 458.0003279499999 1498.9991834999998 776.00034805 1746.9990525
Norway_009186,1 0.0 1399.9999859999998 657.0 1717.999374 1 0.0 1501.9995718 434.9997 1704.9996362000002
Norway_010013,1 2339.99853605 1813.9989595 2554.99855995 2024.9995805 1 1467.9989449 1323.9993532999997 1526.9987870999998 1473.9993826999998 1 1229.99902265 1220.99916575 1291.9988753499997 1300.99922225 1 1132.9999582 1439.9999965000002 1443.9999538000002 2001.9995515
Norway_008420,2 1302.0013020000001 1458.000577 1481.001178 1492.0005429999999 1 1087.9998356 1091.9991115 1116.9998444000003 1124.9990785000002 2 1272.0018779999998 1617.9991960000002 1499.001802 1709.999104 2 784.998664 1521.0007174999998 1039.998616 1546.0006925 1 1158.998432 1264.0005675 1317.998288 1599.0002324999998
Norway_009860,1 1374.99994975 1205.9995514 1397.9999502500002 1240.9995766
Norway_009509,1 1457.99876418 1149.00021704 1480.9987718200002 1169.00022096 1 1584.0000795 1565.0004291999999 1630.0002405 1619.0003907999999 1 1492.9990324 1883.0008834 1553.9988816 2038.0009546000001 1 1739.00153275 1705.9994445000002 1782.00168325 1773.9994415 1 1468.9989484 1449.9990596 1521.9987696 1567.9990664
Norway_008746,2 1301.9988779999999 1429.9997910000002 1608.9988819999999 1471.999749
Norway_009711,2 1023.0017589999998 1287.0000032499997 1661.000349 1342.99994075 1 1427.998677395 1132.9997158999997 1458.9986766050001 1172.9996420999998 1 1101.0005748 1205.9997547 1307.0005672 1282.9997452999999
Norway_009857,2 1179.0001192000002 1567.0006092 1514.0001988000001 1667.0006288000002 2 1071.0001055 1774.9993274 1481.9997225 1883.9993406
Norway_008699,1 1088.00149 1113.9997246 1132.00151 1175.9997634 2 612.997425 1299.9989212 1542.999175 1347.9989908000002
Norway_009142,1 278.99997600000006 1328.0003 650.999944 1665.00037 1 731.9998432000001 1042.9999745 765.9998368 1091.9999254999998
Norway_009783,1 294.0020249999999 1488.9988120000003 899.0004749999999 2002.9994040000001 1 866.0008249999998 1222.00029 1253.9994749999998 1522.0002140000001 1 1655.0016150000001 1237.0004906000001 1734.0014850000002 1337.0005334
Norway_008755,1 1321.9995225 1172.0006774 1443.9996775000002 1266.0007626 1 1119.0002100000002 1345.0007494000001 1222.00029 1439.0008346 1 1649.001599 1165.9995956 1668.0016010000002 1204.9995244 1 1631.99980775 1265.999434 1648.9997922500002 1303.999438
Norway_009876,1 1240.9999719000002 1150.99939695 1327.9999121 1192.9992990499998 2 277.0009695 1466.0007037000003 1024.9999444999999 1542.0006043 1 18.9989736 1508.001014 533.0007726 1773.000372 1 1630.9995154 1378.0005395 1707.9994206 1492.0005945 1 1721.0016519 1933.9990442500002 1832.0016761000002 2035.99903975
Norway_009268,1 1009.9997125 1912.9999378 1101.9997875 2035.9998862
Norway_009114,2 0.9998999999999967 1839.9993809999999 242.99994 1891.999329
Norway_009604,1 1619.9994769 1210.0003188 1694.9993751000002 1337.0003192
Norway_009980,1 1219.9995972499999 1145.0009704000001 1253.99960275 1178.0009416 1 1457.0013425 1412.000821 1490.0013575 1448.000771 1 1482.9988325000002 1518.9998264 1558.9987675 1572.9998536000003 1 1459.9989050000001 1414.0002617999999 1510.998895 1461.0002021999999 1 1422.001602 1196.0000989999999 1457.001598 1248.999997
Norway_010102,4 1326.0002694 1498.9997958000001 1431.0002725999998 1625.9997962
Norway_009455,1 271.0013128 1376.9996330999998 497.00137520000004 1471.9996108999999 1 8.000210150000015 1464.0004216500001 280.00006925 1584.0004043500003 1 1511.9990989 1332.0000732999997 1610.9990811 1525.9999807 1 1567.0002021500002 1676.9988755 1699.0002998500001 2021.9993104999999
Norway_008822,2 1566.00129155 1615.99920235 1735.00115445 1676.99918165 1 1354.999332645 1626.00071465 1390.9993493550003 1700.00063935 1 1396.99960715 1736.0007158 1492.99957885 1863.0007162 1 1203.00074965 1143.00082 1309.00075635 1370.00084
Norway_008711,1 1335.0008225 1208.9993258000002 1384.0009775 1276.9993222 1 11.000005000000002 1558.0001639999998 192.999955 1873.001004 1 549.0019749999999 1328.9996019999999 1015.001125 1646.99899 1 157.999375 1537.999624 703.999225 2014.9997280000002 2 1206.9993375 1304.0008687999998 1552.9992625 1336.0009151999998
Norway_009178,1 985.00149 1383.0005502499998 1045.00155 1567.00056975
Norway_009373,3 1468.001165 1160.00066 1549.001235 1391.0012759999997 2 745.9979500000001 1290.0001842000001 1558.9989500000001 1336.0001998000002 1 1431.99875125 1251.9991582 1462.99874875 1280.9992258 1 1478.0018 1167.9998540000001 1552.0019000000002 1401.999018 1 1653.9998725 1872.9997776 1701.9999275 2025.9997184
Norway_009705,1 1508.0006999999998 1452.00099 1969.0010599999998 2035.0 1 1381.99916 1266.99914 1829.0009200000002 1883.9989300000002
Norway_010045,1 1353.99945665 1343.99982665 1439.99939335 1418.99984135 1 1537.0010078999999 1141.9999136000001 1612.0009061 1213.9998624 1 336.00117600000004 1367.9996395 1029.999962 1659.9993865 2 535.0018725 1292.0009635000001 1315.0009595000001 1539.0007425 1 1380.0012234300002 1545.0002619999998 1404.0012345700002 1590.0002299999999
Norway_008521,1 1011.0012725 1239.9999584 1058.0012275 1293.9999856000002 1 1006.9994125 1231.0001241999998 1097.9993875 1298.0001957999998
Norway_009913,4 1680.999105 1250.9993356 1732.999195 1276.9994244 1 1605.00063 1198.000153 1692.0005700000002 1276.000215 1 1575.9988250000001 1171.0009570000002 1684.998775 1262.0008590000002 1 1456.9991525 1595.999146 1519.9992475 1785.999166 2 663.998875 1546.0006576 1811.000425 1623.0005904
Norway_009903,1 1820.0012697999998 1703.0010114000002 2070.0014161999998 1812.0010246000002
Norway_008248,2 1679.9984574999999 1818.00003 1864.9983425 2037.000322 1 1595.9997299999998 1397.9999320000002 1755.99967 1781.000564 1 1480.99918 1161.9997942 1569.9993200000001 1279.9997098 1 1503.9991075 1200.0005136 1615.9989925000002 1395.0005664 2 1682.998575 1778.000994 2173.000125 1994.0006939999998
Norway_010101,2 283.0009905 1889.00050495 686.0005795 1932.00049705
Norway_009818,1 1645.00114 1446.9999775 2056.00246 2018.9998125000002
Norway_009597,1 1367.9991584999998 1110.9996436000001 1388.9991415 1136.9997324
Norway_009359,1 1970.9990875 1807.0003462 2024.9990125000002 2001.0002697999998
Norway_008619,1 1470.998827895 1797.9996625499998 1499.998820105 1913.99969345
Norway_008733,1 928.9999728 1188.9999595499999 1094.9998252 1258.99993245 1 1098.0012929 1164.0005669500001 1189.0012471 1208.00064905 1 590.99860765 1432.99946855 644.9984323500001 1456.99938345 2 1518.0011235499999 1542.0004002 1719.0010984499997 1596.0003618 1 247.00141095 1787.0006114999999 549.00137505 2027.9998505
Norway_008780,1 0.0 1618.9997784999998 337.0000866 1859.9990175
Norway_009094,4 282.99977800000005 1599.9998245 337.999934 1638.9997855
Norway_009243,2 582.9999000000001 1438.9998126 1669.9991 1521.9999074000002
Norway_009350,1 1405.0005225 1198.9994646 1453.0005775 1239.9994474 2 1486.999415 1394.9999532 1713.999485 1421.9999667999998 2 1426.999985 1301.9999972 1639.000015 1329.0000108 1 1458.0001650000002 1369.0005798 1540.000335 1454.0005242 1 1424.998325 1311.9998584 1535.9984749999999 1441.9998936000002
Norway_008929,1 584.000365 1615.9991750000002 666.000535 1668.9990730000002 2 1052.9994500000003 1511.000939 1918.99845 1585.000893 1 1651.9985775 1187.9999852 1749.9985225 1367.0000148 3 808.9998700000001 1652.000658 1085.99983 1905.000846
Norway_009684,1 1411.0014875000002 1163.0005365999998 1466.0015125 1246.0006314 2 983.0015749999999 1909.999448 2038.001225 1985.999456 1 795.9996649999999 1532.998978 950.999835 1667.999046 1 1186.0018000000002 1183.999775 1258.0017 1236.999673 1 977.00134 1316.999278 1167.00136 1506.999298
Norway_009517,1 1619.000104 1510.99971 2013.000296 2035.0
Norway_010053,1 1217.000914 1188.00013475 1330.000926 1391.00013525
Norway_008301,2 249.99905349999995 1607.00002515 1281.0008405 1703.99997885
Norway_010165,1 560.000358 1731.9996925 623.000522 1816.9996075 1 965.001066 1868.0006757499998 1014.0010139999999 1973.00077425 1 1001.000698 1665.9995549999999 1108.000502 1887.000555 1 1020.001828 1353.0002749999999 1124.0019320000001 1660.000375
Norway_009764,1 597.9993860000001 1529.0007095 646.999334 1598.0006405 1 727.999516 1076.000145 979.9993639999999 1458.999355
